ID,Pred
2018_1138_1211,0.6985587449348842
2018_1138_1222,0.7185657024019433
2018_1138_1233,0.6508283171542798
2018_1138_1242,0.1400033834228896
2018_1138_1243,0.3204782513978585
2018_1138_1246,0.17741229015198628
2018_1138_1252,0.6876290121634879
2018_1138_1254,0.9475299807460187
2018_1138_1260,0.40489386333179656
2018_1138_1267,0.6482156432267844
2018_1138_1274,0.22605757136819063
2018_1138_1276,0.1992124573091074
2018_1138_1277,0.17103820991978763
2018_1138_1281,0.3031557879324172
2018_1138_1285,0.6281494009678592
2018_1138_1293,0.560920741757936
2018_1138_1300,0.9409705777089942
2018_1138_1301,0.34721201706451044
2018_1138_1305,0.2692073949852554
2018_1138_1308,0.3931486877419683
2018_1138_1314,0.1542181253837158
2018_1138_1326,0.2345716845945361
2018_1138_1328,0.2069020189734513
2018_1138_1335,0.6626112836173933
2018_1138_1344,0.3175905944292774
2018_1138_1345,0.16419613742769587
2018_1138_1347,0.7835748266962816
2018_1138_1348,0.24888836770801293
2018_1138_1355,0.49994122423887977
2018_1138_1361,0.4693660422171124
2018_1138_1371,0.22071526667504182
2018_1138_1372,0.621538387486916
2018_1138_1382,0.3724741418420985
2018_1138_1393,0.30855498418704286
2018_1138_1395,0.20365216925338045
2018_1138_1397,0.2054336335515044
2018_1138_1400,0.2749879996484403
2018_1138_1401,0.21578485904381917
2018_1138_1403,0.18250863729896594
2018_1138_1411,0.9299735273827767
2018_1138_1417,0.2963867107210189
2018_1138_1420,0.7563044680901112
2018_1138_1422,0.5699385281155134
2018_1138_1437,0.13376026771125674
2018_1138_1438,0.14799842251325832
2018_1138_1439,0.3044782491499806
2018_1138_1452,0.18437164187489138
2018_1138_1455,0.20487214649565252
2018_1138_1460,0.6417485323391136
2018_1138_1462,0.1639752847132087
2018_1139_1153,0.3813885494172553
2018_1139_1155,0.4117212743510348
2018_1139_1158,0.7919174357459503
2018_1139_1166,0.46930663521842575
2018_1139_1168,0.9099945153466551
2018_1139_1172,0.736679831966772
2018_1139_1181,0.31181097993597234
2018_1139_1196,0.42750999012531343
2018_1139_1199,0.5039596834898566
2018_1139_1209,0.850660071419296
2018_1139_1211,0.7771989805741196
2018_1139_1222,0.802527994835371
2018_1139_1233,0.8305963008080758
2018_1139_1242,0.3010175042361494
2018_1139_1243,0.5529666793586535
2018_1139_1246,0.3626977477689126
2018_1139_1252,0.8534435408051116
2018_1139_1254,0.9800661864939751
2018_1139_1260,0.6451530500301207
2018_1139_1267,0.8313516245459415
2018_1139_1274,0.4390403667309567
2018_1139_1276,0.39907665808736137
2018_1139_1277,0.3530840849078004
2018_1139_1281,0.5373761855300573
2018_1139_1285,0.8200953284377848
2018_1139_1293,0.77386567356641
2018_1139_1300,0.9777765829541355
2018_1139_1301,0.585979774190181
2018_1139_1305,0.4958140932372805
2018_1139_1308,0.6347156365580021
2018_1139_1314,0.32732210977375625
2018_1139_1326,0.4466954587534313
2018_1139_1328,0.4102575165570938
2018_1139_1335,0.8413062653481143
2018_1139_1344,0.5543525106596683
2018_1139_1345,0.34437749440538595
2018_1139_1347,0.906856862810302
2018_1139_1348,0.47011898229394494
2018_1139_1355,0.728174209911912
2018_1139_1361,0.7037599935149286
2018_1139_1371,0.4306729098360945
2018_1139_1372,0.8156249768687924
2018_1139_1382,0.6131888488317785
2018_1139_1393,0.5425414588353039
2018_1139_1395,0.40633780613234044
2018_1139_1397,0.4087675484532841
2018_1139_1400,0.5015547132166416
2018_1139_1401,0.4238020815624046
2018_1139_1403,0.3720013366702931
2018_1139_1411,0.9724951271070834
2018_1139_1417,0.5273982762913165
2018_1139_1420,0.8939955755097868
2018_1139_1422,0.7810530630919323
2018_1139_1437,0.29005856365340643
2018_1139_1438,0.31526633118656133
2018_1139_1439,0.5385127105255407
2018_1139_1452,0.3775007111488067
2018_1139_1455,0.40802215908710415
2018_1139_1460,0.8285572580094422
2018_1139_1462,0.34384803060894953
2018_1153_1155,0.5513728159955406
2018_1153_1158,0.8690572205094277
2018_1153_1166,0.6081504826307726
2018_1153_1168,0.9462541311953349
2018_1153_1172,0.8278483932046651
2018_1153_1181,0.44218380146567793
2018_1153_1196,0.5664187821266626
2018_1153_1199,0.6400145340854724
2018_1153_1209,0.9080013105847519
2018_1153_1211,0.8491247542987084
2018_1153_1222,0.8727323211133887
2018_1153_1233,0.8925678127315596
2018_1153_1242,0.42822747078626894
2018_1153_1243,0.683225194545376
2018_1153_1246,0.49638032523224923
2018_1153_1252,0.9086732726934816
2018_1153_1254,0.9880628495451141
2018_1153_1260,0.7608065015838185
2018_1153_1267,0.8965152996856682
2018_1153_1274,0.5785712196109191
2018_1153_1276,0.5378810021094023
2018_1153_1277,0.4897832392828049
2018_1153_1281,0.6697995837136448
2018_1153_1285,0.8870878839061318
2018_1153_1293,0.8554956946627564
2018_1153_1300,0.9867545512882788
2018_1153_1301,0.7112704749095305
2018_1153_1305,0.6316521648571101
2018_1153_1308,0.7516959510132188
2018_1153_1314,0.4584140804335927
2018_1153_1326,0.5850515592976195
2018_1153_1328,0.5491570602384874
2018_1153_1335,0.9015002112322037
2018_1153_1344,0.6846119050065339
2018_1153_1345,0.4804036697274813
2018_1153_1347,0.9444578310039985
2018_1153_1348,0.6075896251146491
2018_1153_1355,0.825048105097841
2018_1153_1361,0.8035705115576329
2018_1153_1371,0.5703804788694314
2018_1153_1372,0.8833583670608263
2018_1153_1382,0.7340627411299481
2018_1153_1393,0.6754474456576351
2018_1153_1395,0.5458895859337427
2018_1153_1397,0.5483219990457805
2018_1153_1400,0.6382783241326193
2018_1153_1401,0.5633510476603718
2018_1153_1403,0.5100688072917552
2018_1153_1411,0.9834608933332717
2018_1153_1417,0.6617068140594663
2018_1153_1420,0.9365994182805215
2018_1153_1422,0.8617097128140226
2018_1153_1437,0.41738080482468387
2018_1153_1438,0.4473182096033937
2018_1153_1439,0.6710504126672086
2018_1153_1452,0.5157175776240133
2018_1153_1455,0.5464943838931627
2018_1153_1460,0.8931504441695962
2018_1153_1462,0.4798068432090695
2018_1155_1158,0.8588483882915865
2018_1155_1166,0.5855749724093122
2018_1155_1168,0.9423407717139431
2018_1155_1172,0.8159509254231343
2018_1155_1181,0.41870092851725965
2018_1155_1196,0.5434025869233088
2018_1155_1199,0.6189000807294713
2018_1155_1209,0.9007217520925707
2018_1155_1211,0.8331400704745334
2018_1155_1222,0.857335991472208
2018_1155_1233,0.8849066898182999
2018_1155_1242,0.4050031323644089
2018_1155_1243,0.6628580328045856
2018_1155_1246,0.472904372948331
2018_1155_1252,0.9020622083174029
2018_1155_1254,0.9872288952965647
2018_1155_1260,0.7437422444576641
2018_1155_1267,0.8877878568522404
2018_1155_1274,0.5558392482755592
2018_1155_1276,0.5142131110955628
2018_1155_1277,0.46597828050537676
2018_1155_1281,0.6497795257392311
2018_1155_1285,0.8783797385535168
2018_1155_1293,0.8439729786862374
2018_1155_1300,0.9856767333118326
2018_1155_1301,0.6927934211286083
2018_1155_1305,0.6107057618425136
2018_1155_1308,0.7344432863327193
2018_1155_1314,0.4350221060433765
2018_1155_1326,0.5622625368733536
2018_1155_1328,0.5255663020775876
2018_1155_1335,0.8935782329600125
2018_1155_1344,0.6650727008265142
2018_1155_1345,0.4565629592540475
2018_1155_1347,0.9398408151873283
2018_1155_1348,0.5859309854757679
2018_1155_1355,0.8110517306081405
2018_1155_1361,0.7905444063777539
2018_1155_1371,0.5474446825563014
2018_1155_1372,0.8741888127799056
2018_1155_1382,0.7165308281347162
2018_1155_1393,0.6545486904230161
2018_1155_1395,0.5225505189760693
2018_1155_1397,0.5247791225538516
2018_1155_1400,0.6163498091399396
2018_1155_1401,0.5403196738542969
2018_1155_1403,0.4862806373088072
2018_1155_1411,0.9823257049590562
2018_1155_1417,0.6400339949160063
2018_1155_1420,0.9310705976546026
2018_1155_1422,0.850457744099755
2018_1155_1437,0.39386776873525586
2018_1155_1438,0.42332965555289254
2018_1155_1439,0.6506330207446338
2018_1155_1452,0.49195227165560845
2018_1155_1455,0.5237372971686393
2018_1155_1460,0.8844003806649402
2018_1155_1462,0.4559200761465342
2018_1158_1166,0.19618962001817114
2018_1158_1168,0.7405084715035578
2018_1158_1172,0.43707523036136664
2018_1158_1181,0.11054612224646694
2018_1158_1196,0.17108877891605387
2018_1158_1199,0.21903615539833785
2018_1158_1209,0.6093927405433568
2018_1158_1211,0.6787001518144008
2018_1158_1222,0.6956375652638389
2018_1158_1233,0.5799531787965422
2018_1158_1242,0.10525108040011803
2018_1158_1243,0.2565626560631634
2018_1158_1246,0.13513233249491965
2018_1158_1252,0.6181547631682529
2018_1158_1254,0.9291634658469023
2018_1158_1260,0.33548629677870273
2018_1158_1267,0.5791734168229309
2018_1158_1274,0.177585012213573
2018_1158_1276,0.15455293814834375
2018_1158_1277,0.1315897315158167
2018_1158_1281,0.24329617473163756
2018_1158_1285,0.5569856862053555
2018_1158_1293,0.4869925881796561
2018_1158_1300,0.9212352216877372
2018_1158_1301,0.2815932257161637
2018_1158_1305,0.21465673762670642
2018_1158_1308,0.3251667782193934
2018_1158_1314,0.11831632085226507
2018_1158_1326,0.18410972400389908
2018_1158_1328,0.1605528562950696
2018_1158_1335,0.5916509710493525
2018_1158_1344,0.25631913210522017
2018_1158_1345,0.12678139689544787
2018_1158_1347,0.7277344562599968
2018_1158_1348,0.19835313867558252
2018_1158_1355,0.4258087711112745
2018_1158_1361,0.3962287447171775
2018_1158_1371,0.17220657795340738
2018_1158_1372,0.5484467524271046
2018_1158_1382,0.30569168742932434
2018_1158_1393,0.2475930419305863
2018_1158_1395,0.15852131846336798
2018_1158_1397,0.1604416402976675
2018_1158_1400,0.21728561576896516
2018_1158_1401,0.1681230371905893
2018_1158_1403,0.1405641883448419
2018_1158_1411,0.9044048303537524
2018_1158_1417,0.23653560517094535
2018_1158_1420,0.6979319181773197
2018_1158_1422,0.49580576439985513
2018_1158_1437,0.10096400995546587
2018_1158_1438,0.11252810053857247
2018_1158_1439,0.24411369966695434
2018_1158_1452,0.1435190173352428
2018_1158_1455,0.16210093111796092
2018_1158_1460,0.5692790713700885
2018_1158_1462,0.1265855820520017
2018_1166_1168,0.9243216925333787
2018_1166_1172,0.7688239950868455
2018_1166_1181,0.3492825405934964
2018_1166_1196,0.47054415278156086
2018_1166_1199,0.5476455554595929
2018_1166_1209,0.8715307741319845
2018_1166_1211,0.7997000697115689
2018_1166_1222,0.8250032619824378
2018_1166_1233,0.852735015040707
2018_1166_1242,0.3370972909776462
2018_1166_1243,0.5955044366572311
2018_1166_1246,0.40147205853451595
2018_1166_1252,0.8735142524441887
2018_1166_1254,0.9830325653147046
2018_1166_1260,0.6841518098870946
2018_1166_1267,0.855208286018988
2018_1166_1274,0.4825477990022528
2018_1166_1276,0.44103424160596294
2018_1166_1277,0.39454595080997157
2018_1166_1281,0.5805142374192863
2018_1166_1285,0.8440733726423593
2018_1166_1293,0.8022965658642756
2018_1166_1300,0.9811364387922168
2018_1166_1301,0.627573032604167
2018_1166_1305,0.5393697010736792
2018_1166_1308,0.6740140383619413
2018_1166_1314,0.3648989874381925
2018_1166_1326,0.49001510713384044
2018_1166_1328,0.4524167176235843
2018_1166_1335,0.8626804230796402
2018_1166_1344,0.5971897761448023
2018_1166_1345,0.3849482600499513
2018_1166_1347,0.9209296980233519
2018_1166_1348,0.5137699047171903
2018_1166_1355,0.7618529091565993
2018_1166_1361,0.7385591402868318
2018_1166_1371,0.4740543672693396
2018_1166_1372,0.8392777221894209
2018_1166_1382,0.6537486431448363
2018_1166_1393,0.5857947305845295
2018_1166_1395,0.44916580404160394
2018_1166_1397,0.4514680723259298
2018_1166_1400,0.5451543697784574
2018_1166_1401,0.46693777058017866
2018_1166_1403,0.4138403336056921
2018_1166_1411,0.9764883030465954
2018_1166_1417,0.570542388961648
2018_1166_1420,0.9095945998324938
2018_1166_1422,0.8094931300061908
2018_1166_1437,0.32687831322200867
2018_1166_1438,0.3540099954691517
2018_1166_1439,0.5815807263647245
2018_1166_1452,0.41909260116179536
2018_1166_1455,0.45097155879666867
2018_1166_1460,0.8514226780383487
2018_1166_1462,0.38444737015826574
2018_1168_1172,0.23264833637013077
2018_1168_1181,0.0477561511019573
2018_1168_1196,0.07779379648632423
2018_1168_1199,0.10003606215727323
2018_1168_1209,0.377882538511809
2018_1168_1211,0.6344329045048329
2018_1168_1222,0.6444437304229935
2018_1168_1233,0.3568027150945904
2018_1168_1242,0.046389561714796676
2018_1168_1243,0.12539520639859872
2018_1168_1246,0.06051915169483627
2018_1168_1252,0.3907880763955102
2018_1168_1254,0.8404842689759866
2018_1168_1260,0.1683708104871126
2018_1168_1267,0.35334603442884827
2018_1168_1274,0.07882644387200559
2018_1168_1276,0.06898330474862888
2018_1168_1277,0.0567322698238058
2018_1168_1281,0.1129362021712772
2018_1168_1285,0.3312198472603457
2018_1168_1293,0.2728107355585692
2018_1168_1300,0.8238523664937738
2018_1168_1301,0.1367139756938474
2018_1168_1305,0.09638090859145268
2018_1168_1308,0.1606878161074467
2018_1168_1314,0.05163481130736057
2018_1168_1326,0.08418674831008213
2018_1168_1328,0.07204088277991319
2018_1168_1335,0.3627742956011533
2018_1168_1344,0.11999249579771099
2018_1168_1345,0.0546574348653943
2018_1168_1347,0.5087795898277876
2018_1168_1348,0.08778713546341439
2018_1168_1355,0.22698376504859316
2018_1168_1361,0.2043379912835766
2018_1168_1371,0.07641700938377556
2018_1168_1372,0.324436647158089
2018_1168_1382,0.14725512494129672
2018_1168_1393,0.11652762081404007
2018_1168_1395,0.06951110962864891
2018_1168_1397,0.07108697230128581
2018_1168_1400,0.10182915138972974
