ID,Pred
2018_1112_1395,0.7499997397335719
2018_1112_1397,0.6999986902194327
2018_1112_1400,0.7499999554206015
2018_1112_1401,0.7499997934566465
2018_1112_1403,0.7249982483180836
2018_1112_1411,0.8500000028088796
2018_1112_1417,0.7749999736919961
2018_1112_1420,0.8000000036655083
2018_1112_1422,0.7250000058008391
2018_1112_1437,0.32499839632403893
2018_1112_1438,0.37499637032336713
2018_1112_1439,0.7499999920656214
2018_1112_1452,0.6999975814320132
2018_1112_1455,0.7249985555254419
2018_1112_1460,0.8000000098411418
2018_1112_1462,0.6499949932260919
2018_1113_1116,0.4250000058134209
2018_1113_1120,0.4000000080417084
2018_1113_1137,0.7500000145345789
2018_1113_1138,0.6750000078150901
2018_1113_1139,0.5250000116764657
2018_1113_1153,0.32500000913695537
2018_1113_1155,0.475000005244025
2018_1113_1158,0.7750000089707217
2018_1113_1166,0.425000010194591
2018_1113_1168,0.7750000184633693
2018_1113_1172,0.7750000246266705
2018_1113_1181,0.2750000042977564
2018_1113_1196,0.4750000188030125
2018_1113_1199,0.47500000968198247
2018_1113_1209,0.775000013431894
2018_1113_1211,0.4000000000000987
2018_1113_1222,0.5250000000001803
2018_1113_1233,0.775000009741656
2018_1113_1242,0.2750000097452005
2018_1113_1243,0.650000013369252
2018_1113_1246,0.3500000160462614
2018_1113_1252,0.7500000119746083
2018_1113_1254,0.7750000333950371
2018_1113_1260,0.6750000358940591
2018_1113_1267,0.7750000326421094
2018_1113_1274,0.4500000149511232
2018_1113_1276,0.32500001319944805
2018_1113_1277,0.3000000084048891
2018_1113_1281,0.5750000051631071
2018_1113_1285,0.7750000314564309
2018_1113_1293,0.7000000119817686
2018_1113_1300,0.7750000341791705
2018_1113_1301,0.675000026228038
2018_1113_1305,0.5000000098997661
2018_1113_1308,0.6500000173678694
2018_1113_1314,0.3000000118925794
2018_1113_1326,0.4250000181630138
2018_1113_1328,0.4500000150077093
2018_1113_1335,0.7750000123434595
2018_1113_1344,0.575000044381533
2018_1113_1345,0.2750000118947166
2018_1113_1347,0.7750000177831002
2018_1113_1348,0.5000000206504046
2018_1113_1355,0.7000000099787003
2018_1113_1361,0.7000000492546385
2018_1113_1371,0.500000016359426
2018_1113_1372,0.7500000322452288
2018_1113_1382,0.5750000095151347
2018_1113_1393,0.550000025006234
2018_1113_1395,0.500000009895279
2018_1113_1397,0.40000000678032943
2018_1113_1400,0.5500000386587853
2018_1113_1401,0.425000017559292
2018_1113_1403,0.42500000351097106
2018_1113_1411,0.7750000309417906
2018_1113_1417,0.575000036762671
2018_1113_1420,0.7750000188453479
2018_1113_1422,0.7750000096082492
2018_1113_1437,0.2500000027611505
2018_1113_1438,0.27500000144097225
2018_1113_1439,0.5750000267448603
2018_1113_1452,0.40000000683629955
2018_1113_1455,0.425000003938857
2018_1113_1460,0.7750000339509134
2018_1113_1462,0.3000000109488484
2018_1116_1120,0.3750000591912294
2018_1116_1137,0.7500000191975488
2018_1116_1138,0.6750000089227319
2018_1116_1139,0.5250000242552055
2018_1116_1153,0.3500000328051359
2018_1116_1155,0.4500000329021871
2018_1116_1158,0.7500000126370076
2018_1116_1166,0.425000020307106
2018_1116_1168,0.7750000219224664
2018_1116_1172,0.7750000588456907
2018_1116_1181,0.27500002986996636
2018_1116_1196,0.4750000700056207
2018_1116_1199,0.5000000130605006
2018_1116_1209,0.7750000159258282
2018_1116_1211,0.400000000000102
2018_1116_1222,0.5250000000001692
2018_1116_1233,0.775000011511549
2018_1116_1242,0.300000031403353
2018_1116_1243,0.6500000207268803
2018_1116_1246,0.3500000780554268
2018_1116_1252,0.7500000139619258
2018_1116_1254,0.8500000209159622
2018_1116_1260,0.7000000691024699
2018_1116_1267,0.775000052418855
2018_1116_1274,0.4500000464126479
2018_1116_1276,0.3250000663730396
2018_1116_1277,0.30000004593033813
2018_1116_1281,0.6000000117103581
2018_1116_1285,0.775000050535381
2018_1116_1293,0.7000000137440556
2018_1116_1300,0.8500000215459754
2018_1116_1301,0.7000000491888485
2018_1116_1305,0.5000000153699995
2018_1116_1308,0.6750000216506327
2018_1116_1314,0.3000000601646223
2018_1116_1326,0.45000005622249684
2018_1116_1328,0.45000004101591773
2018_1116_1335,0.775000014571087
2018_1116_1344,0.5500001739851509
2018_1116_1345,0.3000000420029016
2018_1116_1347,0.7750000210303992
2018_1116_1348,0.5000000629927418
2018_1116_1355,0.7000000113448278
2018_1116_1361,0.7000001325248562
2018_1116_1371,0.5000000393727049
2018_1116_1372,0.7500000510345913
2018_1116_1382,0.5500000125978817
2018_1116_1393,0.5500000390016936
2018_1116_1395,0.5500000186583066
2018_1116_1397,0.4000000354282197
2018_1116_1400,0.5500000922629972
2018_1116_1401,0.4750000371647607
2018_1116_1403,0.40000004509937853
2018_1116_1411,0.8500000189011788
2018_1116_1417,0.5750000799076498
2018_1116_1420,0.7750000222765203
2018_1116_1422,0.7750000112229039
2018_1116_1437,0.2500000238715779
2018_1116_1438,0.27500001949199104
2018_1116_1439,0.5750000423695801
2018_1116_1452,0.40000003606006257
2018_1116_1455,0.4000000470467473
2018_1116_1460,0.77500005449462
2018_1116_1462,0.3000000564301585
2018_1120_1137,0.7749999994468759
2018_1120_1138,0.7000000012147695
2018_1120_1139,0.6999999636264896
2018_1120_1153,0.3250009751118043
2018_1120_1155,0.6749998558942277
2018_1120_1158,0.7750000001707256
2018_1120_1166,0.699999964696535
2018_1120_1168,0.8000000015275529
2018_1120_1172,0.7250000295669639
2018_1120_1181,0.2750006552993714
2018_1120_1196,0.699999724673018
2018_1120_1199,0.6999999691352504
2018_1120_1209,0.7750000019807788
2018_1120_1211,0.6749999999998246
2018_1120_1222,0.6999999999998454
2018_1120_1233,0.7500000013981764
2018_1120_1242,0.2750008608393969
2018_1120_1243,0.70000000027071
2018_1120_1246,0.5500001238109185
2018_1120_1252,0.7500000008574759
2018_1120_1254,0.8500000010783758
2018_1120_1260,0.7249999972489699
2018_1120_1267,0.7750000033207631
2018_1120_1274,0.6749998992138871
2018_1120_1276,0.40000054847564837
2018_1120_1277,0.30000080658374745
2018_1120_1281,0.7249994446521808
2018_1120_1285,0.7750000029635934
2018_1120_1293,0.7000000025902147
2018_1120_1300,0.8500000012704102
2018_1120_1301,0.7000000040741098
2018_1120_1305,0.6999999818456621
2018_1120_1308,0.699999999673615
2018_1120_1314,0.3000009470507313
2018_1120_1326,0.6749999107668158
2018_1120_1328,0.6999998995555546
2018_1120_1335,0.7750000008780324
2018_1120_1344,0.7249997854519364
2018_1120_1345,0.2750009570898652
2018_1120_1347,0.8000000003222667
2018_1120_1348,0.6999998450848963
2018_1120_1355,0.6750000030126893
2018_1120_1361,0.7000000443110054
2018_1120_1371,0.6999999322554165
2018_1120_1372,0.7250000105532085
2018_1120_1382,0.7249999964713733
2018_1120_1393,0.7249999852001805
2018_1120_1395,0.6999998459267169
2018_1120_1397,0.5000002311753938
2018_1120_1400,0.724999945042604
2018_1120_1401,0.6749999503857009
2018_1120_1403,0.5749999316819308
2018_1120_1411,0.8250000019573405
2018_1120_1417,0.6999999965047659
2018_1120_1420,0.800000000772369
2018_1120_1422,0.6750000049588517
2018_1120_1437,0.2500005569259151
2018_1120_1438,0.27500047891599055
2018_1120_1439,0.7249999874930761
2018_1120_1452,0.5250001181093191
2018_1120_1455,0.550000084201208
2018_1120_1460,0.7500000081481636
2018_1120_1462,0.32500085317582805
2018_1137_1138,0.3749999964311651
2018_1137_1139,0.19999999070356414
2018_1137_1153,0.27499999207548387
2018_1137_1155,0.19999999954192418
2018_1137_1158,0.524999999940356
2018_1137_1166,0.19999998730835716
2018_1137_1168,0.6500000100255862
2018_1137_1172,0.44999999570998206
2018_1137_1181,0.22499999093838458
2018_1137_1196,0.1750000027361986
2018_1137_1199,0.2249999876162932
2018_1137_1209,0.6250000030230034
2018_1137_1211,0.1749999999996253
2018_1137_1222,0.19999999999971826
2018_1137_1233,0.5250000009574453
2018_1137_1242,0.24999998986551264
2018_1137_1243,0.37499998676112867
2018_1137_1246,0.2499999983243833
2018_1137_1252,0.5749999995979891
2018_1137_1254,0.6750000292201854
2018_1137_1260,0.42499998889328716
2018_1137_1267,0.6250000051977914
2018_1137_1274,0.22499998319255662
2018_1137_1276,0.2749999926348123
2018_1137_1277,0.2499999915078202
2018_1137_1281,0.30000000205207095
2018_1137_1285,0.5750000085133601
2018_1137_1293,0.4749999984575675
2018_1137_1300,0.6750000300927599
2018_1137_1301,0.3749999881971506
2018_1137_1305,0.2249999911288129
2018_1137_1308,0.37499999014505114
2018_1137_1314,0.2249999952304523
2018_1137_1326,0.3000000014047849
2018_1137_1328,0.22499998488277917
2018_1137_1335,0.5750000028612537
2018_1137_1344,0.34999998620098954
2018_1137_1345,0.2249999936096176
2018_1137_1347,0.6500000084463753
2018_1137_1348,0.27499998216328286
2018_1137_1355,0.49999999529725775
2018_1137_1361,0.49999999115048693
2018_1137_1371,0.24999998639609242
2018_1137_1372,0.6249999967903949
2018_1137_1382,0.3749999944331869
2018_1137_1393,0.34999999111649666
2018_1137_1395,0.24999999894198704
2018_1137_1397,0.3499999931479585
2018_1137_1400,0.3499999870174452
2018_1137_1401,0.299999999094441
2018_1137_1403,0.3499999929863353
2018_1137_1411,0.7250000193846423
2018_1137_1417,0.37499998652154337
2018_1137_1420,0.6500000096597212
2018_1137_1422,0.574999998890415
2018_1137_1437,0.17499999512106634
2018_1137_1438,0.19999999263597673
2018_1137_1439,0.34999999286623495
2018_1137_1452,0.32499999443448424
2018_1137_1455,0.37499999025942826
2018_1137_1460,0.6500000030337045
2018_1137_1462,0.2249999946110416
2018_1138_1139,0.2499999976265788
2018_1138_1153,0.32499999739073676
2018_1138_1155,0.22500000146340302
2018_1138_1158,0.6000000027052511
2018_1138_1166,0.2499999951537616
2018_1138_1168,0.6750000104871228
2018_1138_1172,0.5750000005048594
2018_1138_1181,0.29999999447541836
2018_1138_1196,0.2750000001932091
2018_1138_1199,0.2499999972926858
2018_1138_1209,0.6750000047602867
2018_1138_1211,0.1999999999998023
2018_1138_1222,0.24999999999985875
2018_1138_1233,0.6750000007547163
2018_1138_1242,0.2999999964975251
2018_1138_1243,0.4249999977229406
2018_1138_1246,0.3249999997473762
2018_1138_1252,0.6750000012746423
2018_1138_1254,0.7250000203538943
2018_1138_1260,0.524999998906967
2018_1138_1267,0.6750000073374978
2018_1138_1274,0.2499999963173721
2018_1138_1276,0.29999999942481076
2018_1138_1277,0.29999999738827493
2018_1138_1281,0.3250000034135008
2018_1138_1285,0.7000000047165981
2018_1138_1293,0.600000000385908
2018_1138_1300,0.7250000209489449
2018_1138_1301,0.4749999980537923
2018_1138_1305,0.2499999988904636
2018_1138_1308,0.47499999782237023
2018_1138_1314,0.29999999815397016
2018_1138_1326,0.3500000019425366
2018_1138_1328,0.24999999690397043
2018_1138_1335,0.7000000022504745
2018_1138_1344,0.4249999981353439
2018_1138_1345,0.2999999969436982
2018_1138_1347,0.7500000057864319
2018_1138_1348,0.27499999830925564
2018_1138_1355,0.5500000005665333
2018_1138_1361,0.5750000016890016
2018_1138_1371,0.24999999940826884
2018_1138_1372,0.675000003392179
2018_1138_1382,0.4249999991267121
2018_1138_1393,0.3750000006258749
2018_1138_1395,0.2750000023126801
2018_1138_1397,0.3250000018088963
2018_1138_1400,0.3750000002597699
2018_1138_1401,0.32500000211454977
2018_1138_1403,0.3500000003040688
2018_1138_1411,0.7750000134437297
2018_1138_1417,0.4249999990581108
2018_1138_1420,0.7500000064853445
2018_1138_1422,0.6750000010220809
2018_1138_1437,0.24999999545010512
2018_1138_1438,0.2499999965160115
2018_1138_1439,0.425000000256298
2018_1138_1452,0.32500000162401005
2018_1138_1455,0.3250000018717504
2018_1138_1460,0.7000000062079356
2018_1138_1462,0.2999999976255087
2018_1139_1153,0.3250000200003243
2018_1139_1155,0.37500002049363906
2018_1139_1158,0.7500000083051375
2018_1139_1166,0.3500000036641811
2018_1139_1168,0.7750000178358653
2018_1139_1172,0.7250000430562659
2018_1139_1181,0.2750000076216267
2018_1139_1196,0.37500003612769955
2018_1139_1199,0.40000000271858765
2018_1139_1209,0.775000011855325
2018_1139_1211,0.34999999999991094
2018_1139_1222,0.4250000000000624
2018_1139_1233,0.7500000093065349
2018_1139_1242,0.27500002338002505
2018_1139_1243,0.5500000180265648
2018_1139_1246,0.32500005230111245
2018_1139_1252,0.7500000096051258
2018_1139_1254,0.9000000080480017
2018_1139_1260,0.6750000350833683
2018_1139_1267,0.7500000444420957
2018_1139_1274,0.35000001897301974
2018_1139_1276,0.3250000301441459
2018_1139_1277,0.27500003208371476
2018_1139_1281,0.4750000401810607
2018_1139_1285,0.7750000348227614
2018_1139_1293,0.6750000104560634
2018_1139_1300,0.8750000133390899
2018_1139_1301,0.5750000518848649
2018_1139_1305,0.42500000459723647
2018_1139_1308,0.5500000255276154
2018_1139_1314,0.30000002732562775
2018_1139_1326,0.4250000293279981
2018_1139_1328,0.3500000184725183
2018_1139_1335,0.7750000104419488
2018_1139_1344,0.5250000812282694
2018_1139_1345,0.275000029351286
2018_1139_1347,0.7750000170734972
2018_1139_1348,0.4250000205150653
2018_1139_1355,0.675000007876227
2018_1139_1361,0.6750000810949726
2018_1139_1371,0.4250000127164053
2018_1139_1372,0.7500000342079757
2018_1139_1382,0.5250000077812884
2018_1139_1393,0.5250000217696721
2018_1139_1395,0.45000002245209886
2018_1139_1397,0.3750000339303202
2018_1139_1400,0.525000045273156
2018_1139_1401,0.4250000263749857
2018_1139_1403,0.40000001529243406
2018_1139_1411,0.9000000078358749
2018_1139_1417,0.5250000499192631
2018_1139_1420,0.7750000182899461
2018_1139_1422,0.7000000132423922
2018_1139_1437,0.25000000301892056
2018_1139_1438,0.27499999936914177
2018_1139_1439,0.5750000211030417
2018_1139_1452,0.37500003310780006
2018_1139_1455,0.40000001680446784
2018_1139_1460,0.7500000465794617
2018_1139_1462,0.27500003821866986
2018_1153_1155,0.6999998159000564
2018_1153_1158,0.7750000026317977
2018_1153_1166,0.6999999805768967
2018_1153_1168,0.8000000034337134
2018_1153_1172,0.7500000510219534
2018_1153_1181,0.4249960755961019
2018_1153_1196,0.6999998705469599
2018_1153_1199,0.6999999860787341
2018_1153_1209,0.8000000027791442
2018_1153_1211,0.6999999999998551
2018_1153_1222,0.7249999999998821
2018_1153_1233,0.7750000028037882
2018_1153_1242,0.4999970558635491
2018_1153_1243,0.749999998305633
2018_1153_1246,0.6999965930022086
2018_1153_1252,0.7750000024012643
2018_1153_1254,0.8500000027045779
2018_1153_1260,0.7250000402373125
2018_1153_1267,0.7750000138381299
2018_1153_1274,0.6999999070896521
2018_1153_1276,0.6000014677128565
2018_1153_1277,0.47500126791028524
2018_1153_1281,0.7499986460406374
2018_1153_1285,0.775000013942335
2018_1153_1293,0.7250000045197008
2018_1153_1300,0.8750000016999624
2018_1153_1301,0.7500000028835444
2018_1153_1305,0.724999983934138
2018_1153_1308,0.7499999975404801
2018_1153_1314,0.5999972486141963
2018_1153_1326,0.7499994352147741
2018_1153_1328,0.6999999399760926
2018_1153_1335,0.7750000037255997
2018_1153_1344,0.7499998030815421
2018_1153_1345,0.49999990532098887
2018_1153_1347,0.8000000028436408
2018_1153_1348,0.7249998427593852
2018_1153_1355,0.7250000031297588
2018_1153_1361,0.7250000942744834
2018_1153_1371,0.7249999359238622
2018_1153_1372,0.7250000243808592
2018_1153_1382,0.7499999973954945
2018_1153_1393,0.7499999880887945
2018_1153_1395,0.7249998038109504
2018_1153_1397,0.6999987267422696
2018_1153_1400,0.7499999548363072
2018_1153_1401,0.7499997874788983
2018_1153_1403,0.749997439282854
2018_1153_1411,0.8500000026437735
2018_1153_1417,0.7499999904617979
2018_1153_1420,0.8000000034145404
2018_1153_1422,0.725000005726344
2018_1153_1437,0.3749945032752957
2018_1153_1438,0.4499911191336991
2018_1153_1439,0.749999991905409
2018_1153_1452,0.699997652736018
2018_1153_1455,0.7499978784371116
2018_1153_1460,0.7750000155333703
2018_1153_1462,0.6749943757797568
2018_1155_1158,0.7750000017066114
2018_1155_1166,0.5999999918861433
2018_1155_1168,0.8000000032064848
2018_1155_1172,0.8000000014098149
2018_1155_1181,0.2750001418037403
2018_1155_1196,0.6999999190423417
2018_1155_1199,0.6749999805120012
2018_1155_1209,0.8000000024566705
2018_1155_1211,0.5999999999998951
2018_1155_1222,0.6749999999998993
2018_1155_1233,0.7750000016260684
2018_1155_1242,0.30000014840799005
2018_1155_1243,0.7749999912013907
2018_1155_1246,0.3250003094360594
2018_1155_1252,0.7500000023981869
2018_1155_1254,0.8500000026059915
2018_1155_1260,0.7999999756927727
2018_1155_1267,0.7750000083420321
2018_1155_1274,0.649999953145661
2018_1155_1276,0.3000003068925084
2018_1155_1277,0.3250001390848009
2018_1155_1281,0.6000000452669858
2018_1155_1285,0.7750000082741412
2018_1155_1293,0.7999999990984507
2018_1155_1300,0.8500000026872631
2018_1155_1301,0.7749999746779789
2018_1155_1305,0.6499999923724017
2018_1155_1308,0.7499999938915516
2018_1155_1314,0.3250001800302397
2018_1155_1326,0.5999999288610489
2018_1155_1328,0.6499999631405341
2018_1155_1335,0.7750000020789275
2018_1155_1344,0.7249999473484687
2018_1155_1345,0.3000001740314392
2018_1155_1347,0.800000001744317
2018_1155_1348,0.674999948188309
2018_1155_1355,0.7999999976404675
2018_1155_1361,0.7999999746734362
2018_1155_1371,0.6749999682562996
2018_1155_1372,0.7500000089114496
2018_1155_1382,0.7249999979693058
2018_1155_1393,0.6999999969063284
2018_1155_1395,0.5500000145585713
2018_1155_1397,0.40000009341165976
2018_1155_1400,0.6999999873610243
2018_1155_1401,0.5999999635794269
2018_1155_1403,0.40000011792319073
2018_1155_1411,0.8250000029204632
2018_1155_1417,0.7499999828908197
2018_1155_1420,0.8000000020441913
2018_1155_1422,0.7999999997063301
2018_1155_1437,0.25000012548501216
2018_1155_1438,0.2750001133996194
2018_1155_1439,0.7249999937821201
2018_1155_1452,0.4000000915849009
2018_1155_1455,0.4000001213399144
2018_1155_1460,0.7500000109534252
2018_1155_1462,0.32500017176355694
2018_1158_1166,0.174999992839891
2018_1158_1168,0.6500000050549933
2018_1158_1172,0.37499999736679973
2018_1158_1181,0.19999999663482967
2018_1158_1196,0.20000000013021324
2018_1158_1199,0.19999999306700766
2018_1158_1209,0.5750000016234676
2018_1158_1211,0.17499999999952193
2018_1158_1222,0.22499999999947906
2018_1158_1233,0.49999999873800083
2018_1158_1242,0.22499999616804636
2018_1158_1243,0.2749999943528742
2018_1158_1246,0.22499999992635503
2018_1158_1252,0.49999999930899497
2018_1158_1254,0.6750000198143784
2018_1158_1260,0.37499999257954447
2018_1158_1267,0.5750000021110464
2018_1158_1274,0.22499998876088434
2018_1158_1276,0.24999999735300762
2018_1158_1277,0.2499999954335879
2018_1158_1281,0.27500000171366934
2018_1158_1285,0.5750000008231171
2018_1158_1293,0.42499999776775615
2018_1158_1300,0.6750000204915417
2018_1158_1301,0.37499998930374706
2018_1158_1305,0.19999999402108856
2018_1158_1308,0.3749999903593334
2018_1158_1314,0.22499999727704775
2018_1158_1326,0.3249999989679103
2018_1158_1328,0.22499998953432776
2018_1158_1335,0.5250000011927154
2018_1158_1344,0.29999999237990077
2018_1158_1345,0.22499999641279067
2018_1158_1347,0.6250000050935287
2018_1158_1348,0.22499999177962615
2018_1158_1355,0.3749999978116154
2018_1158_1361,0.4249999947870919
2018_1158_1371,0.1999999934886104
2018_1158_1372,0.5000000004509646
2018_1158_1382,0.29999999640228164
2018_1158_1393,0.2999999942182207
2018_1158_1395,0.22499999984087923
2018_1158_1397,0.34999999594157594
2018_1158_1400,0.2999999926712577
2018_1158_1401,0.3249999977864983
2018_1158_1403,0.32499999743448105
2018_1158_1411,0.675000016682509
2018_1158_1417,0.37499998837842247
2018_1158_1420,0.6250000060423632
2018_1158_1422,0.4999999988325458
2018_1158_1437,0.17499999722183612
2018_1158_1438,0.19999999586166076
2018_1158_1439,0.29999999497854296
2018_1158_1452,0.3249999966097612
2018_1158_1455,0.3499999960450264
2018_1158_1460,0.6249999993183422
2018_1158_1462,0.1999999984471003
2018_1166_1168,0.7750000197241058
2018_1166_1172,0.7250000531591232
2018_1166_1181,0.2750000106180778
2018_1166_1196,0.4500000329610639
2018_1166_1199,0.45000001066858264
2018_1166_1209,0.7750000139607521
2018_1166_1211,0.4000000000000069
2018_1166_1222,0.5000000000001203
2018_1166_1233,0.7500000116283893
2018_1166_1242,0.30000001255416325
2018_1166_1243,0.5500000277589641
2018_1166_1246,0.3500000352953932
2018_1166_1252,0.7500000119438565
2018_1166_1254,0.8500000194625389
2018_1166_1260,0.6750000490575533
2018_1166_1267,0.7750000410993056
2018_1166_1274,0.42500002032442863
2018_1166_1276,0.32500002981824794
2018_1166_1277,0.3000000198469847
2018_1166_1281,0.5250000229077271
2018_1166_1285,0.7750000392243537
2018_1166_1293,0.7000000114750078
2018_1166_1300,0.8500000200786172
2018_1166_1301,0.6500000412993481
2018_1166_1305,0.4500000133952255
2018_1166_1308,0.6250000218491576
2018_1166_1314,0.30000002748878635
2018_1166_1326,0.42500003455414087
2018_1166_1328,0.42500002004586956
2018_1166_1335,0.7750000126200338
2018_1166_1344,0.5500000817375162
2018_1166_1345,0.300000017913428
2018_1166_1347,0.7750000189346421
2018_1166_1348,0.4750000313161271
2018_1166_1355,0.7000000092090006
2018_1166_1361,0.7000000748256241
2018_1166_1371,0.4500000284228374
2018_1166_1372,0.7500000391578596
2018_1166_1382,0.5500000100424102
2018_1166_1393,0.5500000272489216
2018_1166_1395,0.5250000089881733
2018_1166_1397,0.4000000151132352
2018_1166_1400,0.5500000526528235
2018_1166_1401,0.4250000320103041
2018_1166_1403,0.4000000190492439
2018_1166_1411,0.850000017546744
2018_1166_1417,0.5750000483235872
2018_1166_1420,0.7750000201166313
2018_1166_1422,0.7250000137597715
2018_1166_1437,0.2749999986920382
2018_1166_1438,0.2750000057758684
2018_1166_1439,0.5750000303610193
2018_1166_1452,0.40000001483826547
2018_1166_1455,0.4000000201569922
2018_1166_1460,0.7750000429311354
2018_1166_1462,0.300000025551603
2018_1168_1172,0.3499999766652563
2018_1168_1181,0.1249999999462448
2018_1168_1196,0.24999999577666046
2018_1168_1199,0.17499999133931213
2018_1168_1209,0.34999999617475297
2018_1168_1211,0.17499999999908006
2018_1168_1222,0.1999999999990371
2018_1168_1233,0.34999999134650916
2018_1168_1242,0.17499999748786838
2018_1168_1243,0.2499999831245331
2018_1168_1246,0.22499999911464852
2018_1168_1252,0.3499999920001996
2018_1168_1254,0.6500000086012728
2018_1168_1260,0.29999997899166314
2018_1168_1267,0.3499999934663723
2018_1168_1274,0.19999998016361423
2018_1168_1276,0.2249999974432294
2018_1168_1277,0.17499999810708117
2018_1168_1281,0.25000000236547637
2018_1168_1285,0.3499999922328452
2018_1168_1293,0.3499999882999745
2018_1168_1300,0.6500000093027133
2018_1168_1301,0.24999998246400038
2018_1168_1305,0.19999998650627096
2018_1168_1308,0.24999998446348723
2018_1168_1314,0.149999999544446
2018_1168_1326,0.25000000187165533
2018_1168_1328,0.19999998100721442
2018_1168_1335,0.34999999427200384
2018_1168_1344,0.2499999815576992
2018_1168_1345,0.14999999917219167
2018_1168_1347,0.4749999968155379
2018_1168_1348,0.1499999911588524
2018_1168_1355,0.299999990324152
2018_1168_1361,0.3499999768875704
2018_1168_1371,0.19999998415072057
2018_1168_1372,0.3499999885454417
2018_1168_1382,0.24999999004591492
2018_1168_1393,0.2499999842759194
2018_1168_1395,0.2249999990482531
2018_1168_1397,0.22500000121857175
2018_1168_1400,0.249999981056075
2018_1168_1401,0.22500000176811535
